settlementdate,regionid,rrp,intervention,totaldemand,availablegeneration,netinterchange,intervention_regionsum
2026-02-10 13:15:00,NSW1,84.79,0,7468.5,15322.60273,133.27,0
2026-02-10 13:20:00,NSW1,85.65,0,7411.06,15354.21331,395.08,0
2026-02-10 13:25:00,NSW1,85.65,0,7345.27,15381.83674,457.26,0
2026-02-10 13:30:00,NSW1,85.65,0,7312.47,15289.00899,643.18,0
2026-02-10 13:35:00,NSW1,70.1331,0,7288.47,15461.66273,781.35,0
2026-02-10 13:40:00,NSW1,85.65,0,7430.44,15317.97198,776.29,0
2026-02-10 13:45:00,NSW1,85.65,0,7374.13,15134.52013,771.85,0
2026-02-10 13:50:00,NSW1,105.79,0,7477.89,15339.40173,763.07,0
2026-02-10 13:55:00,NSW1,105.79,0,7469.59,15290.31246,710.81,0
2026-02-10 14:00:00,NSW1,85.65,0,7474.57,15491.6223,735.1,0
2026-02-10 14:05:00,NSW1,72.59789,0,7510.69,15430.56708,604.82,0
2026-02-10 14:10:00,NSW1,85.65,0,7644.93,15708.42799,768.78,0
2026-02-10 14:15:00,NSW1,85.65,0,7813.24,15907.24541,782.79,0
2026-02-10 14:20:00,NSW1,85.65,0,7962.95,16191.36567,612.21,0
2026-02-10 14:25:00,NSW1,79.30337,0,7980.71,16274.93746,543.57,0
2026-02-10 14:30:00,NSW1,84.79,0,8086.43,16225.12119,249.18,0
2026-02-10 14:35:00,NSW1,107.99,0,8204.42,15928.9477,616.11,0
2026-02-10 14:40:00,NSW1,107.99,0,8347.12,15855.91112,613.01,0
2026-02-10 14:45:00,NSW1,108.89,0,8470.02,15676.52063,519.44,0
2026-02-10 14:50:00,NSW1,109.78929,0,8820.75,15792.70884,401.48,0
2026-02-10 14:55:00,NSW1,142.66992,0,9024.49,15513.25545,173.3,0
2026-02-10 15:00:00,NSW1,138.42,0,9244.35,15486.71414,-88.07,0
2026-02-10 15:05:00,NSW1,110.73205,0,9472.09,15655.85085,105.83,0
2026-02-10 15:10:00,NSW1,149.46542,0,9775.48,15627.75445,61.21,0
2026-02-10 15:15:00,NSW1,131.21887,0,9834.35,15768.25351,78.85,0
2026-02-10 15:20:00,NSW1,118.36334,0,10018.96,15707.43855,-33.76,0
2026-02-10 15:25:00,NSW1,153.01,0,10090.1,15510.63764,-186.63,0
2026-02-10 15:30:00,NSW1,153.01,0,10110.39,15345.82575,-144.56,0
2026-02-10 15:35:00,NSW1,148.05268,0,10152.85,15586.04007,-41.4,0
2026-02-10 15:40:00,NSW1,134.30214,0,10270.27,15845.95871,128.82,0
2026-02-10 15:45:00,NSW1,122.82699,0,10256.18,15475.98699,29.28,0
2026-02-10 15:50:00,NSW1,199.21715,0,10360.05,15222.21297,57.07,0
2026-02-10 15:55:00,NSW1,147.51,0,10334.66,15220.29093,89.84,0
2026-02-10 16:00:00,NSW1,196.41,0,10399.28,15249.29738,10.34,0
2026-02-10 16:05:00,NSW1,108.12825,0,10253.25,15374.6228,104.23,0
2026-02-10 16:10:00,NSW1,118.80324,0,10407.48,15500.41339,148.74,0
2026-02-10 16:15:00,NSW1,102.14118,0,10416.25,15561.55844,133.52,0
2026-02-10 16:20:00,NSW1,126.93851,0,10411.23,15646.77339,270.94,0
2026-02-10 16:25:00,NSW1,122.09322,0,10456.75,15589.63697,201.72,0
2026-02-10 16:30:00,NSW1,115.34928,0,10487.33,15380.19169,68.46,0
2026-02-10 16:35:00,NSW1,120.34428,0,10621.19,15255.20909,20.22,0
2026-02-10 16:40:00,NSW1,100.27032,0,10447.57,15143.8946,-17.99,0
2026-02-10 16:45:00,NSW1,102.20644,0,10463.69,15508.72514,-53.2,0
2026-02-10 16:50:00,NSW1,102.52905,0,10525.36,15664.0475,29.29,0
2026-02-10 16:55:00,NSW1,107.36005,0,10487.66,15550.57306,98.87,0
2026-02-10 17:00:00,NSW1,113.88663,0,10434.11,15437.08749,191.11,0
2026-02-10 17:05:00,NSW1,116.75244,0,10443.3,15093.30568,92.85,0
2026-02-10 17:10:00,NSW1,84.39076,0,10335.3,15062.80985,152.21,0
2026-02-10 17:15:00,NSW1,90.17897,0,10360.46,15127.58835,415.35,0
2026-02-10 17:20:00,NSW1,83.06847,0,10299.15,15006.59627,396.21,0
2026-02-10 17:25:00,NSW1,120.89,0,10325.42,14785.5764,254.85,0
2026-02-10 17:30:00,NSW1,121.86203,0,10288.47,14627.45621,330.37,0
2026-02-10 17:35:00,NSW1,154.2,0,10183.56,14400.69556,209.34,0
2026-02-10 17:40:00,NSW1,36.25,0,9920.66,14306.69505,284.36,0
2026-02-10 17:45:00,NSW1,69.79861,0,10102.43,14201.69078,197.47,0
2026-02-10 17:50:00,NSW1,77.0,0,10096.34,14177.73392,231.12,0
2026-02-10 17:55:00,NSW1,125.45366,0,10063.61,14101.40039,280.32,0
2026-02-10 18:00:00,NSW1,120.96519,0,10075.37,13974.91054,163.93,0
2026-02-10 18:05:00,NSW1,136.52225,0,10064.29,13654.46536,163.78,0
2026-02-10 18:10:00,NSW1,137.01975,0,10002.25,13465.93232,55.41,0
2026-02-10 18:15:00,NSW1,137.4221,0,9993.83,13356.94191,24.79,0
2026-02-10 18:20:00,NSW1,138.41108,0,9989.64,13211.00665,85.03,0
2026-02-10 18:25:00,NSW1,126.38457,0,10008.1,13133.40816,-164.88,0
2026-02-10 18:30:00,NSW1,166.99,0,10110.17,13009.01679,-2.91,0
2026-02-10 18:35:00,NSW1,164.5249,0,9979.94,12932.8862,-63.89,0
2026-02-10 18:40:00,NSW1,139.36103,0,9936.76,12802.59755,-202.84,0
2026-02-10 18:45:00,NSW1,166.99,0,9937.87,12741.80667,12.09,0
2026-02-10 18:50:00,NSW1,147.28477,0,9869.72,12715.57758,-359.76,0
2026-02-10 18:55:00,NSW1,154.2,0,9948.78,12696.18735,-434.58,0
2026-02-10 19:00:00,NSW1,154.2,0,9869.25,12694.14406,-325.08,0
2026-02-10 19:05:00,NSW1,139.80153,0,9875.35,12768.08757,-481.07,0
2026-02-10 19:10:00,NSW1,142.11944,0,9889.18,12790.13063,-474.83,0
2026-02-10 19:15:00,NSW1,149.26351,0,9878.86,12825.57433,-530.22,0
2026-02-10 19:20:00,NSW1,154.2,0,9871.56,12837.57247,-471.95,0
2026-02-10 19:25:00,NSW1,141.11003,0,9867.03,12851.39904,-425.7,0
2026-02-10 19:30:00,NSW1,137.74576,0,9877.11,12879.19802,-406.73,0
2026-02-10 19:35:00,NSW1,132.63981,0,9875.02,12871.45687,-76.4,0
2026-02-10 19:40:00,NSW1,142.42632,0,9887.78,12854.34233,-195.43,0
2026-02-10 19:45:00,NSW1,132.64276,0,9832.95,12838.44692,-76.52,0
2026-02-10 19:50:00,NSW1,120.9082,0,9790.99,12795.34624,-128.46,0
2026-02-10 19:55:00,NSW1,166.99,0,9789.87,12801.40398,-13.64,0
2026-02-10 20:00:00,NSW1,130.98198,0,9628.84,12826.06555,50.43,0
2026-02-10 20:05:00,NSW1,139.79322,0,9683.86,12806.84352,-134.77,0
2026-02-10 20:10:00,NSW1,131.33153,0,9572.45,12751.61031,-107.83,0
2026-02-10 20:15:00,NSW1,154.2,0,9602.77,12714.98434,-208.54,0
2026-02-10 20:20:00,NSW1,128.70797,0,9416.53,12708.76697,-117.52,0
2026-02-10 20:25:00,NSW1,134.76279,0,9513.27,12693.42941,-211.89,0
2026-02-10 20:30:00,NSW1,142.27084,0,9430.74,12619.25323,-215.28,0
2026-02-10 20:35:00,NSW1,145.97394,0,9345.81,12534.98914,-232.61,0
2026-02-10 20:40:00,NSW1,136.65518,0,9298.01,12509.5382,-253.05,0
2026-02-10 20:45:00,NSW1,146.20998,0,9207.57,12492.26438,-232.09,0
2026-02-10 20:50:00,NSW1,110.35974,0,9164.53,12528.28386,-54.04,0
2026-02-10 20:55:00,NSW1,140.92781,0,9101.59,12529.43262,-57.13,0
2026-02-10 21:00:00,NSW1,110.69637,0,9018.96,12548.67253,-53.12,0
2026-02-10 21:05:00,NSW1,140.68906,0,8999.75,12585.65375,-258.69,0
2026-02-10 21:10:00,NSW1,140.58364,0,8918.03,12607.41904,-234.1,0
2026-02-10 21:15:00,NSW1,139.14237,0,8884.29,12596.61576,-264.56,0
2026-02-10 21:20:00,NSW1,120.89,0,8860.47,12599.56171,-278.99,0
2026-02-10 21:25:00,NSW1,120.89,0,8840.75,12600.18433,-184.35,0
2026-02-10 21:30:00,NSW1,154.37,0,8833.16,12594.24619,-114.02,0
2026-02-10 21:35:00,NSW1,131.49978,0,8766.25,12575.46959,-215.38,0
2026-02-10 21:40:00,NSW1,154.2,0,8736.06,12576.25552,-117.74,0
2026-02-10 21:45:00,NSW1,145.29399,0,8678.18,12575.29219,-311.64,0
2026-02-10 21:50:00,NSW1,114.70758,0,8600.57,12588.03815,-259.49,0
2026-02-10 21:55:00,NSW1,120.89,0,8585.81,12577.42086,-258.64,0
2026-02-10 22:00:00,NSW1,113.66738,0,8508.57,12580.5467,-215.08,0
2026-02-10 22:05:00,NSW1,120.89,0,8476.14,12556.36782,-482.54,0
2026-02-10 22:10:00,NSW1,138.42,0,8399.29,12543.32495,-482.21,0
2026-02-10 22:15:00,NSW1,138.42,0,8356.06,12552.83127,-438.16,0
2026-02-10 22:20:00,NSW1,123.95715,0,8281.5,12565.15718,-363.19,0
2026-02-10 22:25:00,NSW1,138.42,0,8282.58,12548.0972,-365.6,0
2026-02-10 22:30:00,NSW1,128.68342,0,8210.19,12550.89852,-305.2,0
2026-02-10 22:35:00,NSW1,121.88618,0,8200.89,12127.90273,-616.36,0
2026-02-10 22:40:00,NSW1,116.44762,0,8140.58,12109.68591,-694.78,0
2026-02-10 22:45:00,NSW1,166.99,0,8073.23,12131.39143,-613.58,0
2026-02-10 22:50:00,NSW1,138.42,0,7996.8,12140.23055,-431.52,0
2026-02-10 22:55:00,NSW1,122.30151,0,8023.07,12139.1684,-577.53,0
2026-02-10 23:00:00,NSW1,138.42,0,8013.93,12148.93669,-652.55,0
2026-02-10 23:05:00,NSW1,123.21349,0,7920.68,12151.73489,-724.46,0
2026-02-10 23:10:00,NSW1,166.99,0,7939.92,12148.03278,-839.32,0
2026-02-10 23:15:00,NSW1,115.74031,0,7844.61,12155.09872,-736.14,0
2026-02-10 23:20:00,NSW1,138.42,0,7861.67,12147.26556,-728.36,0
2026-02-10 23:25:00,NSW1,138.42,0,7778.93,12143.51104,-744.64,0
2026-02-10 23:30:00,NSW1,139.97975,0,7791.05,12114.15194,-731.62,0
2026-02-10 23:35:00,NSW1,166.99,0,7745.75,12093.15563,-840.73,0
2026-02-10 23:40:00,NSW1,138.10932,0,7671.73,12064.72154,-738.22,0
2026-02-10 23:45:00,NSW1,140.55717,0,7712.27,12029.54672,-830.66,0
2026-02-10 23:50:00,NSW1,140.43754,0,7662.25,12015.77312,-794.38,0
2026-02-10 23:55:00,NSW1,138.42,0,7666.66,11994.54094,-847.2,0
2026-02-11 00:00:00,NSW1,138.42,0,7619.97,11969.89627,-950.26,0
2026-02-11 00:05:00,NSW1,138.42,0,7554.32,11970.35316,-892.74,0
2026-02-11 00:10:00,NSW1,138.42,0,7568.44,11944.23961,-930.67,0
2026-02-11 00:15:00,NSW1,138.42,0,7516.13,11926.35977,-954.87,0
2026-02-11 00:20:00,NSW1,133.03,0,7461.71,11927.33356,-983.77,0
2026-02-11 00:25:00,NSW1,126.47624,0,7451.46,11918.86029,-1028.99,0
2026-02-11 00:30:00,NSW1,125.17539,0,7391.27,11896.90092,-1049.36,0
2026-02-11 00:35:00,NSW1,132.23235,0,7339.03,11916.14458,-1033.0,0
2026-02-11 00:40:00,NSW1,133.03,0,7338.51,11918.39567,-1019.07,0
2026-02-11 00:45:00,NSW1,138.41992,0,7284.7,11920.51032,-964.66,0
2026-02-11 00:50:00,NSW1,129.15863,0,7251.17,11921.52272,-1013.58,0
2026-02-11 00:55:00,NSW1,127.80413,0,7218.38,11933.05631,-926.26,0
2026-02-11 01:00:00,NSW1,121.62802,0,7188.85,11915.25014,-957.7,0
2026-02-11 01:05:00,NSW1,138.42,0,7164.46,11912.00469,-891.55,0
2026-02-11 01:10:00,NSW1,133.03,0,7137.07,11912.21774,-888.74,0
2026-02-11 01:15:00,NSW1,130.94307,0,7109.35,11926.42207,-936.89,0
2026-02-11 01:20:00,NSW1,128.19778,0,7050.27,11916.46655,-901.96,0
2026-02-11 01:25:00,NSW1,120.41742,0,7053.91,11972.94689,-869.06,0
2026-02-11 01:30:00,NSW1,109.5658,0,7010.59,12000.14639,-831.19,0
2026-02-11 01:35:00,NSW1,114.35291,0,6993.65,12025.38267,-734.43,0
2026-02-11 01:40:00,NSW1,122.7274,0,7001.45,12018.70689,-747.63,0
2026-02-11 01:45:00,NSW1,108.89,0,6961.27,12015.76804,-740.64,0
2026-02-11 01:50:00,NSW1,108.83765,0,6936.91,12018.8222,-761.06,0
2026-02-11 01:55:00,NSW1,107.99,0,6912.05,12004.02956,-772.92,0
2026-02-11 02:00:00,NSW1,107.99,0,6883.42,12011.61875,-758.65,0
2026-02-11 02:05:00,NSW1,108.89,0,6860.0,12107.73005,-705.42,0
2026-02-11 02:10:00,NSW1,107.99,0,6867.3,12112.91822,-767.98,0
2026-02-11 02:15:00,NSW1,103.7825,0,6845.72,12103.35743,-850.85,0
2026-02-11 02:20:00,NSW1,105.79,0,6869.67,12107.98138,-867.07,0
2026-02-11 02:25:00,NSW1,105.79,0,6852.9,12097.62833,-883.15,0
2026-02-11 02:30:00,NSW1,89.63861,0,6828.64,12102.83677,-910.49,0
2026-02-11 02:35:00,NSW1,93.31801,0,6792.42,12083.05435,-803.17,0
2026-02-11 02:40:00,NSW1,95.22185,0,6812.36,12099.16473,-922.59,0
2026-02-11 02:45:00,NSW1,85.65,0,6805.43,12096.93912,-873.81,0
2026-02-11 02:50:00,NSW1,88.32774,0,6794.44,12093.13251,-767.55,0
2026-02-11 02:55:00,NSW1,88.0025,0,6810.93,12111.71,-722.71,0
2026-02-11 03:00:00,NSW1,86.15733,0,6800.2,12112.76052,-712.54,0
2026-02-11 03:05:00,NSW1,87.67203,0,6823.7,12163.68041,-624.21,0
2026-02-11 03:10:00,NSW1,87.60007,0,6862.78,12177.52969,-628.71,0
2026-02-11 03:15:00,NSW1,88.47596,0,6867.78,12184.89612,-636.65,0
2026-02-11 03:20:00,NSW1,85.65,0,6850.51,12194.80005,-617.66,0
2026-02-11 03:25:00,NSW1,85.65,0,6839.95,12206.06575,-715.34,0
2026-02-11 03:30:00,NSW1,84.79,0,6881.61,12229.37667,-756.91,0
2026-02-11 03:35:00,NSW1,75.86064,0,6866.36,12250.00302,-757.88,0
2026-02-11 03:40:00,NSW1,78.65456,0,6850.12,12267.00456,-796.1,0
2026-02-11 03:45:00,NSW1,78.68377,0,6841.18,12291.56471,-777.53,0
2026-02-11 03:50:00,NSW1,76.40056,0,6820.05,12308.94072,-777.07,0
2026-02-11 03:55:00,NSW1,78.4677,0,6837.74,12296.36575,-773.25,0
2026-02-11 04:00:00,NSW1,84.79,0,6864.3,12303.99997,-777.3,0
2026-02-11 04:05:00,NSW1,84.79,0,6895.6,12322.30318,-621.94,0
2026-02-11 04:10:00,NSW1,84.79,0,6961.62,12331.12125,-503.14,0
2026-02-11 04:15:00,NSW1,82.8822,0,7046.7,12342.04123,-617.29,0
2026-02-11 04:20:00,NSW1,77.80686,0,7056.98,12354.61414,-638.08,0
2026-02-11 04:25:00,NSW1,82.70003,0,7092.92,12336.77717,-645.53,0
2026-02-11 04:30:00,NSW1,77.83222,0,7097.89,12325.72336,-680.12,0
2026-02-11 04:35:00,NSW1,81.82348,0,7132.22,12339.54985,-620.39,0
2026-02-11 04:40:00,NSW1,85.19189,0,7149.54,12339.37352,-603.18,0
2026-02-11 04:45:00,NSW1,85.65,0,7198.43,12339.27601,-568.59,0
2026-02-11 04:50:00,NSW1,85.65,0,7249.76,12332.28026,-560.67,0
2026-02-11 04:55:00,NSW1,85.65,0,7322.37,12342.72818,-527.23,0
2026-02-11 05:00:00,NSW1,85.65,0,7351.2,12166.58931,-532.36,0
2026-02-11 05:05:00,NSW1,82.45993,0,7428.57,12167.14901,-447.62,0
2026-02-11 05:10:00,NSW1,89.4694,0,7510.59,12181.73774,-463.98,0
2026-02-11 05:15:00,NSW1,105.79002,0,7642.89,12203.41011,-547.17,0
2026-02-11 05:20:00,NSW1,107.77998,0,7700.82,12203.60611,-549.99,0
2026-02-11 05:25:00,NSW1,109.78847,0,7778.01,12218.57467,-535.96,0
2026-02-11 05:30:00,NSW1,108.89,0,7799.18,12218.54972,-545.59,0
2026-02-11 05:35:00,NSW1,98.41616,0,7816.22,12246.14003,-614.24,0
2026-02-11 05:40:00,NSW1,109.60806,0,7860.94,12243.86036,-556.95,0
2026-02-11 05:45:00,NSW1,108.89,0,7921.39,12257.74387,-578.5,0
2026-02-11 05:50:00,NSW1,115.46826,0,7955.71,12253.37456,-570.07,0
2026-02-11 05:55:00,NSW1,105.79,0,8017.66,12339.22438,-677.0,0
2026-02-11 06:00:00,NSW1,116.42685,0,7992.29,12317.06595,-631.8,0
2026-02-11 06:05:00,NSW1,108.01,0,8036.12,12252.89819,-556.96,0
2026-02-11 06:10:00,NSW1,108.01,0,8068.89,12304.54702,-538.41,0
2026-02-11 06:15:00,NSW1,108.01,0,8108.7,12409.73948,-442.29,0
2026-02-11 06:20:00,NSW1,108.01,0,8160.9,12716.6975,-422.57,0
2026-02-11 06:25:00,NSW1,76.96704,0,8205.83,12822.20803,-522.27,0
2026-02-11 06:30:00,NSW1,74.08744,0,8202.57,13018.72809,-413.99,0
2026-02-11 06:35:00,NSW1,73.54726,0,8243.53,13151.92536,-397.07,0
2026-02-11 06:40:00,NSW1,57.31,0,8254.49,13391.76783,-309.27,0
2026-02-11 06:45:00,NSW1,50.17609,0,8216.54,13631.60395,-273.2,0
2026-02-11 06:50:00,NSW1,49.57598,0,8212.57,13860.23651,-216.62,0
2026-02-11 06:55:00,NSW1,49.9321,0,8168.04,13922.4645,-284.49,0
2026-02-11 07:00:00,NSW1,47.87892,0,8110.82,14079.26916,-85.77,0
2026-02-11 07:05:00,NSW1,40.54,0,8081.33,14361.03252,-32.92,0
2026-02-11 07:10:00,NSW1,49.61272,0,8132.5,14424.74376,-78.12,0
2026-02-11 07:15:00,NSW1,36.07,0,8105.62,14679.4224,8.68,0
2026-02-11 07:20:00,NSW1,49.37655,0,8127.1,14798.29401,143.27,0
2026-02-11 07:25:00,NSW1,42.30374,0,8043.25,14920.66824,176.22,0
2026-02-11 07:30:00,NSW1,44.96663,0,8041.45,15103.61963,204.19,0
2026-02-11 07:35:00,NSW1,36.07,0,7930.86,15252.87476,118.49,0
2026-02-11 07:40:00,NSW1,48.74723,0,7854.97,15304.85055,212.39,0
2026-02-11 07:45:00,NSW1,57.08,0,7761.46,15196.74493,158.97,0
2026-02-11 07:50:00,NSW1,56.98,0,7717.7,15162.53429,53.28,0
2026-02-11 07:55:00,NSW1,43.67189,0,7704.38,15426.89749,18.59,0
2026-02-11 08:00:00,NSW1,51.55172,0,7656.64,15279.90109,-99.94,0
2026-02-11 08:05:00,NSW1,57.08,0,7647.23,15305.60739,111.08,0
2026-02-11 08:10:00,NSW1,57.08,0,7624.67,15565.52514,350.68,0
2026-02-11 08:15:00,NSW1,47.4641,0,7521.15,15675.1675,371.12,0
2026-02-11 08:20:00,NSW1,50.66497,0,7526.05,15525.80565,176.74,0
2026-02-11 08:25:00,NSW1,57.08,0,7483.76,15416.12022,62.02,0
2026-02-11 08:30:00,NSW1,47.40054,0,7358.49,15326.73059,-38.5,0
2026-02-11 08:35:00,NSW1,49.97656,0,7329.4,15241.15809,-313.58,0
2026-02-11 08:40:00,NSW1,57.08,0,7245.85,15582.37022,46.53,0
2026-02-11 08:45:00,NSW1,36.07,0,7171.82,15610.17072,-221.02,0
2026-02-11 08:50:00,NSW1,57.08,0,7223.75,15572.67979,1.65,0
2026-02-11 08:55:00,NSW1,47.14687,0,7101.3,15668.53649,-38.31,0
2026-02-11 09:00:00,NSW1,56.68668,0,7176.19,15719.04931,-26.09,0
2026-02-11 09:05:00,NSW1,49.88962,0,7127.77,15923.96005,47.08,0
2026-02-11 09:10:00,NSW1,55.07093,0,7156.22,16028.32937,-139.48,0
2026-02-11 09:15:00,NSW1,56.91005,0,7109.14,15922.5598,-167.52,0
2026-02-11 09:20:00,NSW1,57.08,0,7124.75,15811.83891,-102.44,0
2026-02-11 09:25:00,NSW1,57.08,0,7063.04,15773.32502,-31.3,0
2026-02-11 09:30:00,NSW1,57.08,0,6960.46,15757.39487,41.08,0
2026-02-11 09:35:00,NSW1,57.08,0,6937.3,15674.24174,82.19,0
2026-02-11 09:40:00,NSW1,69.20882,0,7062.48,15943.08576,212.96,0
2026-02-11 09:45:00,NSW1,79.05375,0,7135.0,15802.31436,95.94,0
2026-02-11 09:50:00,NSW1,64.64009,0,7211.3,16084.97532,122.53,0
2026-02-11 09:55:00,NSW1,75.38671,0,7250.98,16244.27408,67.4,0
2026-02-11 10:00:00,NSW1,79.04589,0,7214.72,16271.13977,62.73,0
2026-02-11 10:05:00,NSW1,57.08,0,7176.67,16246.84179,28.64,0
2026-02-11 10:10:00,NSW1,63.17332,0,7212.27,16103.15677,10.27,0
2026-02-11 10:15:00,NSW1,57.08,0,7110.79,16146.74987,12.87,0
2026-02-11 10:20:00,NSW1,60.96268,0,7107.64,16070.73163,123.28,0
2026-02-11 10:25:00,NSW1,58.80945,0,7049.96,16181.86069,284.66,0
2026-02-11 10:30:00,NSW1,74.68751,0,6955.27,16336.15786,340.99,0
2026-02-11 10:35:00,NSW1,61.94751,0,6944.41,16403.16234,369.13,0
2026-02-11 10:40:00,NSW1,77.0,0,7020.59,16121.25847,226.88,0
2026-02-11 10:45:00,NSW1,78.66164,0,7034.07,16156.7492,186.93,0
2026-02-11 10:50:00,NSW1,85.65,0,7109.35,16035.83561,297.27,0
2026-02-11 10:55:00,NSW1,76.14514,0,7098.57,15935.73734,256.7,0
2026-02-11 11:00:00,NSW1,77.0,0,7151.67,16233.6796,177.58,0
2026-02-11 11:05:00,NSW1,77.0,0,7248.03,16408.2328,219.58,0
2026-02-11 11:10:00,NSW1,77.0,0,7239.68,16335.43526,312.65,0
2026-02-11 11:15:00,NSW1,59.07145,0,7242.12,16367.01918,280.17,0
2026-02-11 11:20:00,NSW1,84.79,0,7236.84,16460.54271,319.82,0
2026-02-11 11:25:00,NSW1,77.08526,0,7227.05,16200.8696,289.99,0
2026-02-11 11:30:00,NSW1,74.34685,0,7182.53,16333.92307,374.01,0
2026-02-11 11:35:00,NSW1,74.75064,0,7214.66,16517.0672,285.68,0
2026-02-11 11:40:00,NSW1,85.65,0,7255.0,16536.68281,378.35,0
2026-02-11 11:45:00,NSW1,85.68803,0,7271.03,16303.46979,593.53,0
2026-02-11 11:50:00,NSW1,85.65,0,7369.42,16468.72078,477.32,0
2026-02-11 11:55:00,NSW1,88.54893,0,7535.63,16262.26022,595.03,0
2026-02-11 12:00:00,NSW1,94.26603,0,7458.84,16115.17795,536.52,0
2026-02-11 12:05:00,NSW1,78.70798,0,7596.11,16067.17267,528.28,0
2026-02-11 12:10:00,NSW1,85.65,0,7682.65,16138.22721,390.71,0
2026-02-11 12:15:00,NSW1,85.65,0,7837.52,16186.81949,408.31,0
2026-02-11 12:20:00,NSW1,108.11003,0,7901.58,16384.17687,784.01,0
2026-02-11 12:25:00,NSW1,84.7899,0,7931.11,16624.58375,559.74,0
2026-02-11 12:30:00,NSW1,90.00435,0,7923.65,16302.93025,741.16,0
2026-02-11 12:35:00,NSW1,75.7547,0,7862.06,16167.28983,511.56,0
2026-02-11 12:40:00,NSW1,90.21774,0,7892.52,16142.53042,899.33,0
2026-02-11 12:45:00,NSW1,71.38147,0,7863.94,16186.59665,854.75,0
2026-02-11 12:50:00,NSW1,80.07839,0,7844.74,16348.02029,920.72,0
2026-02-11 12:55:00,NSW1,85.65,0,7840.23,16259.69457,1032.24,0
2026-02-11 13:00:00,NSW1,72.23474,0,7896.08,15983.85902,905.4,0
2026-02-11 13:05:00,NSW1,57.08,0,8082.24,16303.35076,881.95,0
2026-02-11 13:10:00,NSW1,61.834,0,8138.67,16196.39986,845.16,0
2026-02-11 13:15:00,NSW1,57.08,0,8217.68,16113.62236,729.8,0
2026-02-11 13:20:00,NSW1,56.98,0,8339.22,16174.22588,491.51,0
2026-02-11 13:25:00,NSW1,56.83141,0,8405.7,16010.41322,407.98,0
2026-02-11 13:30:00,NSW1,57.08,0,8593.55,16043.61034,402.72,0
2026-02-11 13:35:00,NSW1,57.08,0,8636.36,16017.85773,334.82,0
2026-02-11 13:40:00,NSW1,66.93634,0,8647.86,16215.45687,596.29,0
2026-02-11 13:45:00,NSW1,32.77769,0,8605.35,16359.45593,615.34,0
2026-02-11 13:50:00,NSW1,49.7314,0,8648.6,15983.54157,481.04,0
2026-02-11 13:55:00,NSW1,44.91698,0,8778.65,15933.82415,462.56,0
2026-02-11 14:00:00,NSW1,39.81674,0,8829.62,15949.72909,423.09,0
2026-02-11 14:05:00,NSW1,1.26625,0,8909.89,16045.70623,644.42,0
2026-02-11 14:10:00,NSW1,1.27371,0,8945.1,16143.90036,500.25,0
2026-02-11 14:15:00,NSW1,32.56018,0,9013.89,15909.89134,422.25,0
2026-02-11 14:20:00,NSW1,26.34258,0,9031.22,16142.81473,543.26,0
2026-02-11 14:25:00,NSW1,43.70881,0,9139.26,15723.37943,463.14,0
2026-02-11 14:30:00,NSW1,46.88527,0,9226.18,15313.84809,221.66,0
2026-02-11 14:35:00,NSW1,56.94367,0,9352.31,15498.5298,336.19,0
2026-02-11 14:40:00,NSW1,64.80339,0,9465.87,15757.97078,248.53,0
2026-02-11 14:45:00,NSW1,66.26258,0,9630.15,15744.84795,132.67,0
2026-02-11 14:50:00,NSW1,66.9819,0,9796.88,15817.18588,59.76,0
2026-02-11 14:55:00,NSW1,75.05861,0,10074.59,16177.01514,9.07,0
2026-02-11 15:00:00,NSW1,76.50517,0,10137.89,16104.93171,-34.45,0
2026-02-11 15:05:00,NSW1,59.82655,0,10315.02,16190.09375,-79.61,0
2026-02-11 15:10:00,NSW1,99.14901,0,10412.29,15871.10245,-121.98,0
2026-02-11 15:15:00,NSW1,111.93722,0,10448.24,15711.50518,-178.3,0
2026-02-11 15:20:00,NSW1,182.41458,0,10561.56,15662.23179,87.92,0
2026-02-11 15:25:00,NSW1,299.75,0,10809.76,15815.47587,1135.18,0
2026-02-11 15:30:00,NSW1,262.96044,0,10856.61,15587.88314,1033.98,0
2026-02-11 15:35:00,NSW1,245.34729,0,10997.75,15511.98694,904.55,0
2026-02-11 15:40:00,NSW1,305.45278,0,11149.53,15533.90347,801.09,0
2026-02-11 15:45:00,NSW1,600.0,0,11224.61,15566.97596,488.98,0
2026-02-11 15:50:00,NSW1,485.62038,0,11310.95,15261.76788,-44.78,0
2026-02-11 15:55:00,NSW1,680.70136,0,11573.15,15235.57843,-319.55,0
2026-02-11 16:00:00,NSW1,672.17547,0,11666.71,15058.59127,-493.94,0
2026-02-11 16:05:00,NSW1,686.87481,0,11883.34,14782.46636,-785.55,0
2026-02-11 16:10:00,NSW1,558.81108,0,11979.45,14933.06568,-797.25,0
2026-02-11 16:15:00,NSW1,535.32813,0,12083.04,14933.85517,-599.08,0
2026-02-11 16:20:00,NSW1,523.78685,0,12158.09,15227.7491,-585.58,0
2026-02-11 16:25:00,NSW1,514.05842,0,12293.28,15420.36984,-643.08,0
2026-02-11 16:30:00,NSW1,508.45661,0,12432.41,15082.19701,-677.97,0
2026-02-11 16:35:00,NSW1,629.9713,0,12499.87,14889.93866,-524.74,0
2026-02-11 16:40:00,NSW1,643.27335,0,12476.71,14678.52809,-265.89,0
