settlementdate,total_absolute_flow,max_absolute_flow,average_absolute_flow,max_absolute_flow_change,high_flow_interconnector_count,high_flow_change_interconnector_count,congestion_signal_count,congestion_signal_flag
2026-02-09 15:05:00,1632.6599999999999,531.55,272.10999999999996,150.40000000000003,1,1,2,True
2026-02-09 15:10:00,1563.8500000000001,492.72,260.6416666666667,46.87999999999994,1,0,1,True
2026-02-09 15:15:00,1512.86,532.0,252.14333333333332,129.38000000000005,1,0,1,True
2026-02-09 15:20:00,1679.63,662.45,279.93833333333333,130.45000000000005,1,0,1,True
2026-02-09 15:25:00,1279.0900000000001,582.35,213.1816666666667,197.75,1,1,2,True
2026-02-09 15:30:00,1065.52,465.99,177.58666666666667,116.36000000000001,1,0,1,True
2026-02-09 15:35:00,653.04,344.84,108.83999999999999,154.98999999999995,0,2,2,True
2026-02-09 15:40:00,1237.82,486.77,206.3033333333333,458.66999999999996,0,1,1,True
2026-02-09 15:45:00,955.62,272.53,159.27,343.06,1,4,5,True
2026-02-09 15:50:00,957.97,320.47,159.66166666666666,150.89000000000001,0,1,1,True
2026-02-09 15:55:00,610.36,201.7,101.72666666666667,201.83000000000004,0,1,1,True
2026-02-09 16:00:00,454.05,181.75,75.675,135.92000000000002,0,2,2,True
2026-02-09 16:05:00,545.28,222.94,90.88,186.32999999999998,0,3,3,True
2026-02-09 16:10:00,831.0,324.09,138.5,221.63,1,1,2,True
2026-02-09 16:15:00,552.16,176.02,92.02666666666666,224.39,1,2,3,True
2026-02-09 16:20:00,534.19,175.22,89.03166666666668,205.57999999999998,0,1,1,True
2026-02-09 16:25:00,462.96999999999997,173.74,77.16166666666666,55.19,0,0,0,False
2026-02-09 16:30:00,495.0,175.39,82.5,68.69,1,0,1,True
2026-02-09 16:35:00,610.24,175.07,101.70666666666666,104.1,0,0,0,False
2026-02-09 16:40:00,409.25,173.79,68.20833333333333,179.34,0,2,2,True
2026-02-09 16:45:00,453.86,220.6,75.64333333333333,188.29,0,2,2,True
2026-02-09 16:50:00,356.22,90.42,59.370000000000005,130.18,0,1,1,True
2026-02-09 16:55:00,423.03,136.0,70.505,70.97,0,0,0,False
2026-02-09 17:00:00,416.86,143.58,69.47666666666667,8.980000000000004,0,0,0,False
2026-02-09 17:05:00,431.49,112.07,71.915,182.32999999999998,0,3,3,True
2026-02-09 17:10:00,359.65999999999997,164.92,59.94333333333333,126.01999999999998,0,2,2,True
2026-02-09 17:15:00,619.5,207.37,103.25,197.49,0,1,1,True
2026-02-09 17:20:00,788.3199999999999,265.65,131.38666666666666,93.14000000000001,0,0,0,False
2026-02-09 17:25:00,752.5799999999999,326.34,125.42999999999999,85.33000000000001,0,0,0,False
2026-02-09 17:30:00,878.5899999999999,284.75,146.43166666666664,124.28,0,0,0,False
2026-02-09 17:35:00,1028.8899999999999,465.92,171.48166666666665,181.17000000000002,0,2,2,True
2026-02-09 17:40:00,898.26,364.21,149.71,101.71000000000004,0,0,0,False
2026-02-09 17:45:00,921.5799999999999,379.0,153.59666666666666,46.53999999999999,0,0,0,False
2026-02-09 17:50:00,1026.07,437.28,171.01166666666666,62.25999999999999,0,0,0,False
2026-02-09 17:55:00,1274.7199999999998,619.78,212.4533333333333,240.77999999999997,0,1,1,True
2026-02-09 18:00:00,980.0,515.6,163.33333333333334,104.17999999999995,0,0,0,False
2026-02-09 18:05:00,1158.18,661.0,193.03,145.39999999999998,0,0,0,False
2026-02-09 18:10:00,1125.65,575.29,187.60833333333335,85.71000000000004,0,0,0,False
2026-02-09 18:15:00,1073.65,605.27,178.9416666666667,50.68000000000001,0,0,0,False
2026-02-09 18:20:00,1062.8799999999999,582.18,177.14666666666665,28.649999999999977,0,0,0,False
2026-02-09 18:25:00,1239.13,754.7,206.52166666666668,172.5200000000001,0,1,1,True
2026-02-09 18:30:00,1305.08,761.72,217.51333333333332,94.6,0,0,0,False
2026-02-09 18:35:00,1464.47,893.61,244.07833333333335,131.89,0,0,0,False
2026-02-09 18:40:00,1468.3000000000002,808.19,244.7166666666667,152.86,0,1,1,True
2026-02-09 18:45:00,1330.5500000000002,768.7,221.75833333333335,85.42,0,0,0,False
2026-02-09 18:50:00,1330.67,888.07,221.77833333333334,170.2,0,1,1,True
2026-02-09 18:55:00,1257.09,836.16,209.515,124.43,0,0,0,False
2026-02-09 19:00:00,1424.13,896.55,237.35500000000002,111.99000000000001,0,0,0,False
2026-02-09 19:05:00,1406.95,873.22,234.49166666666667,25.610000000000014,0,0,0,False
2026-02-09 19:10:00,1569.6599999999999,1008.08,261.60999999999996,134.86,0,1,1,True
2026-02-09 19:15:00,1465.29,956.12,244.215,86.75,0,1,1,True
2026-02-09 19:20:00,1395.94,914.08,232.65666666666667,42.039999999999964,0,0,0,False
2026-02-09 19:25:00,1371.51,879.47,228.585,57.48,0,1,1,True
2026-02-09 19:30:00,1551.22,945.14,258.5366666666667,92.82000000000001,0,1,1,True
2026-02-09 19:35:00,1341.33,717.22,223.55499999999998,227.91999999999996,0,2,2,True
2026-02-09 19:40:00,1459.63,849.44,243.27166666666668,132.22000000000003,0,1,1,True
2026-02-09 19:45:00,1438.8899999999999,797.98,239.81499999999997,55.760000000000005,0,1,1,True
2026-02-09 19:50:00,1368.08,755.0,228.01333333333332,81.13,0,1,1,True
2026-02-09 19:55:00,1184.63,667.7,197.43833333333336,115.80999999999999,0,1,1,True
2026-02-09 20:00:00,1359.42,723.82,226.57000000000002,125.08999999999999,0,1,1,True
2026-02-09 20:05:00,1168.88,597.07,194.81333333333336,126.75,0,1,1,True
2026-02-09 20:10:00,1151.0,585.27,191.83333333333334,11.800000000000068,0,0,0,False
2026-02-09 20:15:00,1284.51,676.52,214.085,91.25,0,0,0,False
2026-02-09 20:20:00,1203.8,542.86,200.63333333333333,212.35,0,1,1,True
2026-02-09 20:25:00,1106.86,540.9,184.47666666666666,152.07,0,1,1,True
2026-02-09 20:30:00,1061.51,520.0,176.91833333333332,56.53,0,0,0,False
2026-02-09 20:35:00,1037.03,522.05,172.83833333333334,41.379999999999995,0,0,0,False
2026-02-09 20:40:00,1022.46,567.0,170.41,44.950000000000045,0,0,0,False
2026-02-09 20:45:00,1052.52,601.72,175.42,34.72000000000003,0,0,0,False
2026-02-09 20:50:00,1047.03,618.18,174.505,18.210000000000036,0,0,0,False
2026-02-09 20:55:00,1091.28,600.82,181.88,83.88000000000001,0,0,0,False
2026-02-09 21:00:00,927.04,519.4,154.50666666666666,81.42000000000007,0,0,0,False
2026-02-09 21:05:00,971.72,395.21,161.95333333333335,160.98999999999995,0,1,1,True
2026-02-09 21:10:00,1018.86,415.76,169.81,57.349999999999966,0,0,0,False
2026-02-09 21:15:00,1039.8799999999999,443.37,173.3133333333333,27.610000000000014,0,0,0,False
2026-02-09 21:20:00,1123.06,417.34,187.17666666666665,98.92000000000002,0,0,0,False
2026-02-09 21:25:00,1067.08,420.66,177.84666666666666,64.78999999999999,0,0,0,False
2026-02-09 21:30:00,1071.3600000000001,480.85,178.56000000000003,61.23000000000002,0,0,0,False
2026-02-09 21:35:00,1092.9499999999998,455.78,182.1583333333333,28.25,0,0,0,False
2026-02-09 21:40:00,1175.51,480.98,195.91833333333332,93.70000000000002,0,0,0,False
2026-02-09 21:45:00,1163.03,396.08,193.83833333333334,84.90000000000003,0,0,0,False
2026-02-09 21:50:00,1171.42,471.2,195.23666666666668,75.12,0,0,0,False
2026-02-09 21:55:00,1195.63,500.0,199.27166666666668,28.80000000000001,0,0,0,False
2026-02-09 22:00:00,1317.16,462.24,219.52666666666667,121.60000000000002,0,0,0,False
2026-02-09 22:05:00,1467.0,670.73,244.5,258.91,0,1,1,True
2026-02-09 22:10:00,1594.45,627.49,265.7416666666667,136.0,0,0,0,False
2026-02-09 22:15:00,1669.95,759.52,278.325,132.02999999999997,0,0,0,False
2026-02-09 22:20:00,1665.69,685.61,277.615,73.90999999999997,0,0,0,False
2026-02-09 22:25:00,1712.0700000000002,693.44,285.345,58.93000000000001,0,0,0,False
2026-02-09 22:30:00,1688.98,744.67,281.49666666666667,69.80000000000001,0,0,0,False
2026-02-09 22:35:00,1725.81,628.63,287.635,119.12,0,0,0,False
2026-02-09 22:40:00,1661.04,599.54,276.84,31.409999999999968,0,0,0,False
2026-02-09 22:45:00,1759.15,619.87,293.19166666666666,78.55000000000001,0,0,0,False
2026-02-09 22:50:00,1716.92,574.46,286.15333333333336,62.41,0,1,1,True
2026-02-09 22:55:00,1679.42,659.35,279.90333333333336,84.88999999999999,0,1,1,True
2026-02-09 23:00:00,1701.1,635.05,283.51666666666665,232.06,0,2,2,True
2026-02-09 23:05:00,1596.16,619.48,266.0266666666667,192.19,0,3,3,True
2026-02-09 23:10:00,1601.69,626.22,266.9483333333333,284.83000000000004,0,3,3,True
2026-02-09 23:15:00,1518.3000000000002,553.46,253.05000000000004,109.50999999999999,0,1,1,True
2026-02-09 23:20:00,1551.5900000000001,574.49,258.59833333333336,84.25,0,1,1,True
2026-02-09 23:25:00,1563.48,570.31,260.58,19.75,0,0,0,False
2026-02-09 23:30:00,1549.72,629.72,258.2866666666667,78.69,0,0,0,False
2026-02-09 23:35:00,1560.76,635.43,260.12666666666667,94.90999999999997,0,1,1,True
2026-02-09 23:40:00,1640.6,624.53,273.43333333333334,88.0,0,1,1,True
2026-02-09 23:45:00,1639.72,580.58,273.2866666666667,209.11,0,3,3,True
2026-02-09 23:50:00,1555.6999999999998,519.53,259.2833333333333,177.82000000000005,0,1,1,True
2026-02-09 23:55:00,1602.95,542.46,267.15833333333336,71.09,0,1,1,True
2026-02-10 00:00:00,1584.79,527.93,264.13166666666666,89.0,0,1,1,True
2026-02-10 00:05:00,1647.3700000000001,548.44,274.56166666666667,144.87000000000006,0,1,1,True
2026-02-10 00:10:00,1742.4,616.7,290.40000000000003,125.40000000000003,0,2,2,True
2026-02-10 00:15:00,1724.51,619.53,287.41833333333335,89.75000000000001,0,1,1,True
2026-02-10 00:20:00,1806.54,697.0,301.09,77.47000000000003,0,0,0,False
2026-02-10 00:25:00,1808.6,697.0,301.43333333333334,73.87,0,1,1,True
2026-02-10 00:30:00,1875.99,695.71,312.665,82.91999999999996,0,0,0,False
2026-02-10 00:35:00,1769.78,697.0,294.9633333333333,80.0,0,1,1,True
2026-02-10 00:40:00,1784.4299999999998,711.39,297.405,31.100000000000023,0,0,0,False
2026-02-10 00:45:00,1730.6100000000001,669.62,288.435,72.0,0,1,1,True
2026-02-10 00:50:00,1752.91,663.0,292.1516666666667,29.03000000000003,0,0,0,False
2026-02-10 00:55:00,1809.6,663.0,301.59999999999997,57.76999999999998,0,0,0,False
2026-02-10 01:00:00,1822.6100000000001,663.0,303.7683333333334,27.0,1,0,1,True
2026-02-10 01:05:00,1789.92,693.41,298.32,80.0,0,1,1,True
2026-02-10 01:10:00,1831.02,725.21,305.17,72.32,1,1,1,True
2026-02-10 01:15:00,1753.14,696.2,292.19,85.32,0,1,1,True
2026-02-10 01:20:00,1731.74,705.91,288.62333333333333,81.17000000000002,0,0,0,False
2026-02-10 01:25:00,1742.77,651.03,290.46166666666664,74.82999999999998,0,0,0,False
2026-02-10 01:30:00,1761.03,740.49,293.505,89.46000000000004,0,0,0,False
2026-02-10 01:35:00,1902.05,795.0,317.0083333333333,54.50999999999999,1,1,2,True
2026-02-10 01:40:00,1860.65,735.5,310.10833333333335,59.5,0,0,0,False
2026-02-10 01:45:00,1953.99,747.84,325.665,98.30000000000001,0,0,0,False
2026-02-10 01:50:00,1877.46,703.9,312.91,43.940000000000055,0,0,0,False
2026-02-10 01:55:00,1941.4299999999998,755.92,323.57166666666666,52.01999999999998,0,0,0,False
2026-02-10 02:00:00,1924.11,782.8,320.685,52.43999999999994,0,0,0,False
2026-02-10 02:05:00,1924.76,753.38,320.79333333333335,88.41999999999996,0,0,0,False
2026-02-10 02:10:00,1963.44,775.73,327.24,22.350000000000023,0,0,0,False
2026-02-10 02:15:00,1920.7,797.79,320.1166666666667,87.94000000000005,1,0,1,True
2026-02-10 02:20:00,1948.49,738.0,324.74833333333333,72.11000000000001,0,0,0,False
2026-02-10 02:25:00,1948.7,799.0,324.78333333333336,61.77999999999997,1,0,1,True
2026-02-10 02:30:00,1928.26,788.1,321.37666666666667,10.899999999999977,1,0,1,True
2026-02-10 02:35:00,1934.94,788.01,322.49,79.56,1,1,2,True
2026-02-10 02:40:00,1911.23,768.3,318.53833333333336,89.0,0,1,1,True
2026-02-10 02:45:00,1914.91,723.83,319.1516666666667,71.03999999999999,0,1,1,True
2026-02-10 02:50:00,1889.56,739.46,314.9266666666667,35.730000000000075,0,0,0,False
2026-02-10 02:55:00,1886.01,712.26,314.335,28.120000000000005,0,0,0,False
2026-02-10 03:00:00,1847.75,611.06,307.9583333333333,101.20000000000005,0,0,0,False
2026-02-10 03:05:00,1679.05,751.51,279.84166666666664,321.45,0,1,1,True
2026-02-10 03:10:00,1464.8,564.73,244.13333333333333,186.77999999999997,0,2,2,True
2026-02-10 03:15:00,1504.78,636.88,250.79666666666665,148.85,0,1,1,True
2026-02-10 03:20:00,1439.2,504.89,239.86666666666667,173.46,0,2,2,True
2026-02-10 03:25:00,1530.59,602.62,255.09833333333333,117.11000000000001,0,1,1,True
2026-02-10 03:30:00,1506.0300000000002,561.0,251.00500000000002,41.620000000000005,0,0,0,False
2026-02-10 03:35:00,1400.71,498.27,233.45166666666668,62.73000000000002,0,1,1,True
2026-02-10 03:40:00,1474.17,561.0,245.69500000000002,75.56,0,1,1,True
2026-02-10 03:45:00,1442.21,530.82,240.36833333333334,30.17999999999995,0,0,0,False
2026-02-10 03:50:00,1473.1,594.69,245.51666666666665,63.870000000000005,0,0,0,False
2026-02-10 03:55:00,1487.58,618.75,247.92999999999998,24.059999999999945,0,0,0,False
2026-02-10 04:00:00,1482.05,595.0,247.00833333333333,23.75,0,0,0,False
2026-02-10 04:05:00,1406.25,473.0,234.375,221.53,0,3,3,True
2026-02-10 04:10:00,1399.51,495.51,233.25166666666667,96.40999999999997,0,1,1,True
2026-02-10 04:15:00,1403.0,494.55,233.83333333333334,18.96999999999997,0,0,0,False
2026-02-10 04:20:00,1382.71,474.71,230.45166666666668,64.36000000000001,0,1,1,True
2026-02-10 04:25:00,1537.81,533.81,256.3016666666667,154.80999999999995,0,0,0,False
2026-02-10 04:30:00,1371.77,500.88,228.62833333333333,230.96999999999997,0,1,1,True
2026-02-10 04:35:00,1381.03,497.88,230.17166666666665,28.53,0,0,0,False
2026-02-10 04:40:00,1422.77,512.7,237.12833333333333,61.889999999999986,0,0,0,False
2026-02-10 04:45:00,1454.74,497.14,242.45666666666668,36.55999999999999,0,0,0,False
2026-02-10 04:50:00,1452.38,545.23,242.06333333333336,85.03000000000003,0,1,1,True
2026-02-10 04:55:00,1447.8,565.66,241.29999999999998,20.42999999999995,0,0,0,False
2026-02-10 05:00:00,1524.63,579.72,254.10500000000002,54.160000000000025,0,0,0,False
2026-02-10 05:05:00,1392.03,515.68,232.005,95.22000000000003,0,0,0,False
2026-02-10 05:10:00,1479.97,604.59,246.66166666666666,120.09000000000003,0,0,0,False
2026-02-10 05:15:00,1506.53,647.61,251.08833333333334,54.0,0,1,1,True
2026-02-10 05:20:00,1398.94,608.39,233.15666666666667,82.51999999999998,0,0,0,False
2026-02-10 05:25:00,1578.89,732.1,263.14833333333337,123.71000000000004,0,0,0,False
2026-02-10 05:30:00,1411.51,678.4,235.25166666666667,113.37,0,0,0,False
2026-02-10 05:35:00,1313.9,510.01,218.98333333333335,185.39,0,1,1,True
2026-02-10 05:40:00,1280.6200000000001,527.84,213.4366666666667,39.72,0,0,0,False
2026-02-10 05:45:00,1443.54,523.74,240.59,188.64000000000001,0,1,1,True
2026-02-10 05:50:00,1449.99,581.73,241.665,122.73000000000002,0,0,0,False
2026-02-10 05:55:00,1437.53,595.0,239.58833333333334,56.19,0,0,0,False
2026-02-10 06:00:00,1415.93,519.31,235.98833333333334,75.69000000000005,0,0,0,False
2026-02-10 06:05:00,1289.96,546.89,214.99333333333334,96.54000000000002,0,0,0,False
2026-02-10 06:10:00,1303.47,626.29,217.245,126.15,0,0,0,False
2026-02-10 06:15:00,1417.9,632.32,236.3166666666667,80.43,1,2,3,True
2026-02-10 06:20:00,1395.65,637.15,232.60833333333335,40.339999999999996,0,0,0,False
2026-02-10 06:25:00,1288.4,543.36,214.73333333333335,93.78999999999996,0,0,0,False
2026-02-10 06:30:00,1450.96,642.6,241.82666666666668,224.15,1,2,2,True
2026-02-10 06:35:00,1360.1399999999999,654.28,226.68999999999997,127.38999999999999,0,1,1,True
2026-02-10 06:40:00,1034.23,479.6,172.37166666666667,174.67999999999995,0,3,3,True
2026-02-10 06:45:00,1496.5,651.29,249.41666666666666,241.25,0,3,3,True
2026-02-10 06:50:00,1375.51,629.37,229.25166666666667,53.89999999999998,0,0,0,False
2026-02-10 06:55:00,1209.9,542.83,201.65,86.53999999999996,0,0,0,False
2026-02-10 07:00:00,1133.72,479.53,188.95333333333335,94.90999999999997,0,0,0,False
2026-02-10 07:05:00,1247.02,506.03,207.83666666666667,120.34,0,0,0,False
2026-02-10 07:10:00,934.25,429.72,155.70833333333334,238.40000000000003,0,1,1,True
2026-02-10 07:15:00,1025.49,416.51,170.915,143.23000000000002,0,0,0,False
2026-02-10 07:20:00,1053.88,381.67,175.64666666666668,38.41,0,0,0,False
2026-02-10 07:25:00,1136.94,422.82,189.49,75.65,0,0,0,False
2026-02-10 07:30:00,981.85,395.42,163.64166666666668,84.13,0,0,0,False
2026-02-10 07:35:00,844.44,339.22,140.74,75.38,0,0,0,False
2026-02-10 07:40:00,890.99,435.86,148.49833333333333,96.63999999999999,0,0,0,False
2026-02-10 07:45:00,496.58000000000004,133.44,82.76333333333334,302.42,0,4,4,True
2026-02-10 07:50:00,599.6,181.0,99.93333333333334,65.0,1,1,1,True
2026-02-10 07:55:00,589.31,258.0,98.21833333333332,142.12,0,1,1,True
2026-02-10 08:00:00,580.47,207.02,96.745,92.03,0,0,0,False
2026-02-10 08:05:00,673.05,305.15,112.175,98.12999999999997,0,0,0,False
2026-02-10 08:10:00,674.05,183.05,112.34166666666665,142.98,1,2,2,True
2026-02-10 08:15:00,756.52,241.65,126.08666666666666,79.48000000000002,1,0,1,True
2026-02-10 08:20:00,898.75,288.77,149.79166666666666,103.76999999999998,1,1,2,True
2026-02-10 08:25:00,797.62,318.13,132.93666666666667,141.09,1,1,2,True
2026-02-10 08:30:00,754.38,279.75,125.73,38.379999999999995,1,0,1,True
2026-02-10 08:35:00,804.73,309.66,134.12166666666667,75.23,1,0,1,True
2026-02-10 08:40:00,810.42,274.21,135.07,96.61999999999999,1,0,1,True
2026-02-10 08:45:00,962.77,306.31,160.46166666666667,93.19,1,0,1,True
2026-02-10 08:50:00,1010.02,330.09,168.33666666666667,23.779999999999973,1,0,1,True
2026-02-10 08:55:00,860.65,304.12,143.44166666666666,81.36999999999998,1,0,1,True
2026-02-10 09:00:00,903.1899999999999,324.03,150.53166666666667,55.14,1,0,1,True
2026-02-10 09:05:00,1012.9200000000001,360.6,168.82000000000002,141.43000000000004,1,0,1,True
2026-02-10 09:10:00,1237.3899999999999,499.31,206.23166666666665,138.70999999999998,0,0,0,False
2026-02-10 09:15:00,920.76,395.68,153.46,175.19,0,1,1,True
2026-02-10 09:20:00,1359.14,578.2,226.52333333333334,230.45000000000002,0,3,3,True
2026-02-10 09:25:00,948.39,445.11,158.065,186.26,0,1,1,True
2026-02-10 09:30:00,756.03,351.93,126.005,199.89999999999998,0,1,1,True
2026-02-10 09:35:00,998.89,332.55,166.48166666666665,304.14,0,2,2,True
2026-02-10 09:40:00,747.02,244.17,124.50333333333333,129.88,0,0,0,False
2026-02-10 09:45:00,747.37,265.92,124.56166666666667,21.75000000000003,0,0,0,False
2026-02-10 09:50:00,1169.13,449.44,194.85500000000002,252.17000000000002,0,3,3,True
2026-02-10 09:55:00,632.5,199.11,105.41666666666667,273.37,0,3,3,True
2026-02-10 10:00:00,768.18,280.63,128.03,81.51999999999998,0,0,0,False
2026-02-10 10:05:00,847.42,274.43,141.23666666666665,118.56,0,0,0,False
2026-02-10 10:10:00,1625.81,568.16,270.9683333333333,351.5,0,4,4,True
2026-02-10 10:15:00,1437.4499999999998,452.26,239.57499999999996,161.14,0,2,2,True
2026-02-10 10:20:00,1684.71,561.0,280.785,153.98000000000002,0,1,1,True
2026-02-10 10:25:00,1474.88,535.57,245.81333333333336,189.10000000000002,0,1,1,True
2026-02-10 10:30:00,930.3,289.0,155.04999999999998,267.15,0,3,3,True
2026-02-10 10:35:00,1074.32,403.19,179.0533333333333,114.19,0,0,0,False
2026-02-10 10:40:00,1128.17,434.6,188.02833333333334,35.68000000000001,0,0,0,False
2026-02-10 10:45:00,1165.67,425.0,194.27833333333334,38.31,0,0,0,False
2026-02-10 10:50:00,1358.06,524.23,226.34333333333333,99.23000000000002,0,0,0,False
2026-02-10 10:55:00,1772.89,601.96,295.4816666666667,226.85,0,1,1,True
2026-02-10 11:00:00,1201.52,494.75,200.25333333333333,259.26000000000005,0,2,2,True
2026-02-10 11:05:00,1226.26,478.46,204.37666666666667,31.03000000000003,0,0,0,False
2026-02-10 11:10:00,1155.54,474.85,192.59,94.73000000000002,0,0,0,False
2026-02-10 11:15:00,1121.07,401.33,186.845,73.52000000000004,0,0,0,False
2026-02-10 11:20:00,893.03,295.26,148.83833333333334,141.57999999999998,0,0,0,False
2026-02-10 11:25:00,704.84,211.0,117.47333333333334,132.14,0,0,0,False
2026-02-10 11:30:00,691.74,210.25,115.29,19.340000000000003,0,0,0,False
2026-02-10 11:35:00,881.53,295.51,146.92166666666665,151.73,0,1,1,True
2026-02-10 11:40:00,739.13,288.67,123.18833333333333,85.63999999999999,0,0,0,False
2026-02-10 11:45:00,419.89,190.02,69.98166666666667,159.4,0,1,1,True
2026-02-10 11:50:00,609.12,196.62,101.52,126.08999999999999,0,1,1,True
2026-02-10 11:55:00,560.4300000000001,164.99,93.40500000000002,31.629999999999995,0,0,0,False
2026-02-10 12:00:00,529.28,188.55,88.21333333333332,65.05000000000001,0,0,0,False
2026-02-10 12:05:00,688.6800000000001,225.52,114.78000000000002,122.38999999999999,0,0,0,False
2026-02-10 12:10:00,736.45,190.75,122.74166666666667,51.959999999999994,0,1,1,True
2026-02-10 12:15:00,643.03,321.57,107.17166666666667,200.26,0,2,2,True
2026-02-10 12:20:00,793.04,284.85,132.17333333333332,271.59000000000003,0,2,2,True
2026-02-10 12:25:00,994.83,445.47,165.805,160.62,0,1,1,True
2026-02-10 12:30:00,974.12,365.92,162.35333333333332,79.55000000000001,0,1,1,True
2026-02-10 12:35:00,597.72,215.5,99.62,354.2,0,2,2,True
2026-02-10 12:40:00,502.09000000000003,161.68,83.68166666666667,123.35,0,0,0,False
2026-02-10 12:45:00,456.09000000000003,161.3,76.015,50.910000000000004,0,0,0,False
2026-02-10 12:50:00,428.2,161.97,71.36666666666666,25.700000000000003,0,0,0,False
2026-02-10 12:55:00,572.5,179.24,95.41666666666667,125.15,0,0,0,False
2026-02-10 13:00:00,698.14,304.63,116.35666666666667,125.38999999999999,0,0,0,False
2026-02-10 13:05:00,807.29,293.42,134.54833333333332,433.43,0,1,1,True
2026-02-10 13:10:00,609.1700000000001,332.39,101.52833333333335,227.01,0,3,3,True
2026-02-10 13:15:00,730.79,369.57,121.79833333333333,60.62,0,1,1,True
2026-02-10 13:20:00,961.55,338.92,160.25833333333333,184.42000000000002,0,1,1,True
2026-02-10 13:25:00,1009.55,331.58,168.25833333333333,141.78,0,0,0,False
2026-02-10 13:30:00,1228.55,400.55,204.75833333333333,138.36,0,0,0,False
2026-02-10 13:35:00,1355.51,555.04,225.91833333333332,154.48999999999995,0,1,1,True
2026-02-10 13:40:00,1360.08,549.14,226.67999999999998,8.660000000000025,0,0,0,False
2026-02-10 13:45:00,1384.7,547.34,230.78333333333333,27.19999999999999,0,0,0,False
2026-02-10 13:50:00,1334.89,553.28,222.48166666666668,40.65999999999997,0,0,0,False
2026-02-10 13:55:00,1310.21,552.03,218.36833333333334,39.74000000000001,0,0,0,False
2026-02-10 14:00:00,1367.77,552.17,227.96166666666667,32.69999999999999,0,0,0,False
2026-02-10 14:05:00,1223.5,398.87,203.91666666666666,204.16999999999996,0,1,1,True
2026-02-10 14:10:00,1382.8999999999999,545.56,230.48333333333332,197.55999999999995,1,1,2,True
2026-02-10 14:15:00,1413.41,539.69,235.56833333333336,23.230000000000018,0,0,0,False
2026-02-10 14:20:00,1215.3899999999999,426.91,202.56499999999997,112.78000000000003,0,0,0,False
2026-02-10 14:25:00,1087.18,465.41,181.1966666666667,116.85,0,0,0,False
2026-02-10 14:30:00,786.19,305.45,131.03166666666667,326.08000000000004,1,1,2,True
2026-02-10 14:35:00,1158.81,427.32,193.135,287.99,1,2,3,True
2026-02-10 14:40:00,1178.22,388.6,196.37,47.69999999999999,1,0,1,True
2026-02-10 14:45:00,1164.97,420.7,194.16166666666666,99.60000000000002,1,0,1,True
2026-02-10 14:50:00,1089.6100000000001,459.19,181.6016666666667,62.760000000000005,1,0,1,True
2026-02-10 14:55:00,779.5899999999999,369.52,129.93166666666664,156.52,1,1,2,True
2026-02-10 15:00:00,661.57,242.02,110.26166666666667,195.73,1,2,3,True
2026-02-10 15:05:00,853.14,330.94,142.19,137.93,1,0,1,True
2026-02-10 15:10:00,732.86,358.67,122.14333333333333,85.22000000000001,1,0,1,True
2026-02-10 15:15:00,711.7800000000001,397.25,118.63000000000001,53.29,1,0,1,True
2026-02-10 15:20:00,926.71,303.88,154.45166666666668,243.45,1,2,3,True
2026-02-10 15:25:00,822.38,332.0,137.06333333333333,143.03,1,0,1,True
2026-02-10 15:30:00,775.57,363.42,129.26166666666668,63.49000000000001,1,0,1,True
2026-02-10 15:35:00,723.68,350.14,120.61333333333333,66.54,1,0,1,True
2026-02-10 15:40:00,664.33,296.62,110.72166666666668,153.94,1,1,2,True
2026-02-10 15:45:00,714.34,379.72,119.05666666666667,83.10000000000002,1,0,1,True
2026-02-10 15:50:00,777.06,476.51,129.51,96.78999999999996,1,0,1,True
2026-02-10 15:55:00,729.78,454.81,121.63,60.0,1,1,2,True
2026-02-10 16:00:00,742.1999999999999,423.13,123.69999999999999,111.16,1,0,1,True
2026-02-10 16:05:00,760.25,474.42,126.70833333333333,51.29000000000002,1,0,1,True
2026-02-10 16:10:00,923.48,425.16,153.91333333333333,125.75,1,0,1,True
2026-02-10 16:15:00,755.11,445.91,125.85166666666667,98.85,1,0,1,True
2026-02-10 16:20:00,987.7800000000001,478.97,164.63000000000002,137.88,1,1,2,True
2026-02-10 16:25:00,967.63,588.49,161.27166666666668,109.51999999999998,2,1,2,True
2026-02-10 16:30:00,965.36,530.62,160.89333333333335,87.53,1,0,1,True
2026-02-10 16:35:00,934.3299999999999,619.0,155.72166666666666,168.86,2,1,3,True
2026-02-10 16:40:00,999.7900000000001,619.36,166.6316666666667,65.83,1,0,1,True
2026-02-10 16:45:00,1034.06,594.42,172.34333333333333,41.459999999999994,1,0,1,True
2026-02-10 16:50:00,1024.3899999999999,609.06,170.73166666666665,60.879999999999995,2,0,2,True
2026-02-10 16:55:00,924.4200000000001,529.22,154.07000000000002,79.83999999999992,1,0,1,True
2026-02-10 17:00:00,1292.65,590.18,215.4416666666667,196.79000000000002,2,1,3,True
2026-02-10 17:05:00,1056.11,552.37,176.01833333333332,144.70000000000002,1,0,1,True
2026-02-10 17:10:00,1296.05,633.37,216.00833333333333,108.86999999999998,2,0,2,True
2026-02-10 17:15:00,1230.7400000000002,638.46,205.12333333333336,179.96,2,1,3,True
2026-02-10 17:20:00,1186.15,602.47,197.6916666666667,35.99000000000001,2,0,2,True
2026-02-10 17:25:00,997.64,570.67,166.27333333333334,124.08999999999997,1,0,1,True
